id,measurement_id,anatomy_id,update_timestamp,tx,ty,tz,r0,r1,r2,r3,method,obsolete,git_hash,git_repo,source_int_calibration_id,distortion_calibration_id,operator,display_time,click_count,keypress_count
797,6,1,3/12/2025 17:28,-101.262,62.5002,402.09,0.719679,-0.149506,-0.46508,-0.493367,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,126,9,304
798,6,2,3/12/2025 17:28,-52.7584,26.376,440.014,-0.551611,0.422573,0.323572,0.642229,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,146,10,324
799,6,1,3/12/2025 17:28,-101.553,67.2865,402.09,0.7137,-0.175848,-0.446639,-0.510122,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,146,10,324
800,5,2,3/12/2025 17:31,-70.3667,39.5669,445.613,-0.501838,0.256679,0.213674,0.797883,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,143,7,341
801,5,1,3/12/2025 17:31,-105.893,70.3808,398.633,0.714004,-0.166105,-0.422243,-0.533215,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,143,7,341
802,5,2,3/12/2025 17:32,-76.5225,92.6573,415.312,-0.532968,0.301968,0.259361,0.746654,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,239,14,541
803,5,1,3/12/2025 17:32,-105.893,70.3808,398.633,0.714004,-0.166105,-0.422243,-0.533215,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,239,14,541
804,6,2,3/12/2025 17:33,-72.5914,92.2378,417.084,-0.527857,0.305166,0.254575,0.750622,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,195,16,357
805,6,1,3/12/2025 17:33,-101.553,67.2865,402.09,0.7137,-0.175848,-0.446639,-0.510122,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,195,16,357
806,8,2,3/12/2025 17:39,-65.5211,91.8586,418.648,-0.526561,0.30418,0.237006,0.757652,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,135,17,153
807,8,1,3/12/2025 17:39,-97.1819,59.1176,403.73,0.731225,-0.149069,-0.465614,-0.475702,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,135,17,153
808,9,2,3/12/2025 17:39,-61.5086,90.7542,421.616,-0.518942,0.309451,0.239221,0.760074,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,185,15,66
809,9,1,3/12/2025 17:39,-98.1985,59.7862,402.179,0.745438,-0.145937,-0.450278,-0.469334,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,185,15,66
810,8,2,3/12/2025 17:40,-65.5211,91.8586,418.648,-0.526561,0.30418,0.237006,0.757652,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,146,18,156
811,8,1,3/12/2025 17:40,-97.2587,59.9138,403.73,0.730298,-0.153545,-0.462692,-0.478545,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,146,18,156
812,8,2,3/12/2025 17:40,-65.5211,91.8586,418.648,-0.526561,0.30418,0.237006,0.757652,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,160,19,161
813,8,1,3/12/2025 17:40,-98.783,61.5087,404.43,0.728362,-0.162479,-0.456795,-0.484177,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,160,19,161
814,8,2,3/12/2025 17:40,-65.5211,91.8586,418.648,-0.526561,0.30418,0.237006,0.757652,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,183,20,187
815,8,1,3/12/2025 17:40,-100.115,61.8857,401.15,0.736343,-0.147824,-0.439766,-0.492498,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,183,20,187
816,7,2,3/12/2025 17:41,-66.7401,93.5898,417.899,-0.524772,0.309933,0.238653,0.756042,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,151,16,146
817,7,1,3/12/2025 17:41,-101.566,61.866,400.533,0.732153,-0.141037,-0.45022,-0.491287,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,151,16,146
818,7,2,3/12/2025 17:41,-66.7401,93.5898,417.899,-0.524772,0.309933,0.238653,0.756042,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,167,17,152
819,7,1,3/12/2025 17:41,-101.699,63.4859,400.533,0.73037,-0.149995,-0.444168,-0.496765,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,167,17,152
820,7,2,3/12/2025 17:42,-66.7401,93.5898,417.899,-0.524772,0.309933,0.238653,0.756042,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,185,18,157
821,7,1,3/12/2025 17:42,-101.751,64.297,400.533,0.729438,-0.154466,-0.441117,-0.499476,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,185,18,157
